kode_pegawai,jenis_kelamin,pendidikan,kelompok_pegawai,status_pegawai,golongan,sumber_data,aktif_sistem_baru,status_aktif,tahun,ada_data_tahun_ini,absensi_jumlah_hari,absensi_checkin_terisi,absensi_checkout_terisi,absensi_rata_jam_masuk,absensi_rata_durasi_jam,apel_jumlah_undangan,apel_hadir,apel_tidak_hadir,apel_persen_hadir,penugasan_jumlah,penugasan_kegiatan_unik,penugasan_terverifikasi,pelatihan_jumlah,pelatihan_bersertifikat,pelatihan_kumulatif_sd_tahun,pelatihan_tanpa_tahun,asesmen_integritas,asesmen_kerjasama,asesmen_komunikasi,asesmen_orientasi_hasil,asesmen_pelayanan_publik,asesmen_pengembangan_diri,asesmen_mengelola_perubahan,asesmen_pengambilan_keputusan,asesmen_perekat_bangsa,asesmen_total,asesmen_persen,asesmen_tersedia,skp_predikat,skp_sangat_baik,skp_jumlah_periode,skp_bulan_dinilai,skp_predikat_bervariasi,skp_tw1_predikat,skp_tw1_sangat_baik,skp_tw2_predikat,skp_tw2_sangat_baik,skp_jumlah_triwulan,skp_konsisten_sangat_baik,skp_jenis_penilaian,kelompok_usia
P252,Laki-laki,SMA/SMK,Pelaksana,PPPK PW,,sistem_baru,1,Aktif,2023,1,,,,,,28.0,21.0,7.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,40-49
P252,Laki-laki,SMA/SMK,Pelaksana,PPPK PW,,sistem_baru,1,Aktif,2024,1,,,,,,43.0,42.0,1.0,97.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,40-49
P252,Laki-laki,SMA/SMK,Pelaksana,PPPK PW,,sistem_baru,1,Aktif,2025,1,0.0,0.0,0.0,,,34.0,33.0,1.0,97.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,Baik,0.0,1.0,3.0,0.0,,,,,,,Tahunan,40-49
P252,Laki-laki,SMA/SMK,Pelaksana,PPPK PW,,sistem_baru,1,Aktif,2026,1,99.0,98.0,39.0,6.82,12.26,18.0,16.0,2.0,88.89,2.0,2.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,Baik,0.0,,,,Baik,0.0,Baik,0.0,2.0,0.0,Triwulan (terkini),40-49
P253,Laki-laki,S2,PNS,Struktural,Pembina/IVa,sistem_lama,0,Tidak Terdaftar,2023,0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,50-59
P253,Laki-laki,S2,PNS,Struktural,Pembina/IVa,sistem_lama,0,Tidak Terdaftar,2024,0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,50-59
P253,Laki-laki,S2,PNS,Struktural,Pembina/IVa,sistem_lama,0,Tidak Terdaftar,2025,0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,60+
P253,Laki-laki,S2,PNS,Struktural,Pembina/IVa,sistem_lama,0,Tidak Terdaftar,2026,0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,60+
P254,Laki-laki,SMA/Sederajat,PNS,Pelaksana,Penata Tk. I/IIId,sistem_lama,0,Tidak Terdaftar,2023,1,,,,,,0.0,0.0,0.0,,4.0,4.0,4.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,50-59
P254,Laki-laki,SMA/Sederajat,PNS,Pelaksana,Penata Tk. I/IIId,sistem_lama,0,Tidak Terdaftar,2024,0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,50-59
P254,Laki-laki,SMA/Sederajat,PNS,Pelaksana,Penata Tk. I/IIId,sistem_lama,0,Tidak Terdaftar,2025,0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,50-59
P254,Laki-laki,SMA/Sederajat,PNS,Pelaksana,Penata Tk. I/IIId,sistem_lama,0,Tidak Terdaftar,2026,0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,50-59
P255,Perempuan,SMA/SMK,Pelaksana,PNS,III/b,keduanya,1,Aktif,2023,1,,,,,,28.0,24.0,4.0,85.71,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,11.0,40.74,1.0,,,,,,,,,,,,,50-59
P255,Perempuan,SMA/SMK,Pelaksana,PNS,III/b,keduanya,1,Aktif,2024,1,,,,,,43.0,42.0,1.0,97.67,2.0,2.0,2.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,11.0,40.74,1.0,Baik,0.0,1.0,12.0,0.0,,,,,,,Tahunan,50-59
P255,Perempuan,SMA/SMK,Pelaksana,PNS,III/b,keduanya,1,Aktif,2025,1,206.0,205.0,195.0,7.44,8.83,34.0,29.0,5.0,85.29,1.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,11.0,40.74,1.0,Baik,0.0,1.0,11.0,0.0,,,,,,,Tahunan,50-59
P255,Perempuan,SMA/SMK,Pelaksana,PNS,III/b,keduanya,1,Aktif,2026,1,139.0,138.0,137.0,7.38,8.84,18.0,18.0,0.0,100.0,3.0,3.0,,0.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,11.0,40.74,1.0,Baik,0.0,,,,Baik,0.0,Baik,0.0,2.0,0.0,Triwulan (terkini),50-59
P256,Perempuan,SMA/Sederajat,PNS,Fungsional Umum,Penata Muda/IIIa,sistem_lama,0,Tidak Terdaftar,2023,0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,60+
P256,Perempuan,SMA/Sederajat,PNS,Fungsional Umum,Penata Muda/IIIa,sistem_lama,0,Tidak Terdaftar,2024,0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,60+
P256,Perempuan,SMA/Sederajat,PNS,Fungsional Umum,Penata Muda/IIIa,sistem_lama,0,Tidak Terdaftar,2025,0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,60+
P256,Perempuan,SMA/Sederajat,PNS,Fungsional Umum,Penata Muda/IIIa,sistem_lama,0,Tidak Terdaftar,2026,0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,60+
P257,Laki-laki,S2,PNS,Widyaiswara,Pembina Tk. I/IVb,sistem_lama,0,Tidak Terdaftar,2023,0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,30-39
P257,Laki-laki,S2,PNS,Widyaiswara,Pembina Tk. I/IVb,sistem_lama,0,Tidak Terdaftar,2024,0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,30-39
P257,Laki-laki,S2,PNS,Widyaiswara,Pembina Tk. I/IVb,sistem_lama,0,Tidak Terdaftar,2025,0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,30-39
P257,Laki-laki,S2,PNS,Widyaiswara,Pembina Tk. I/IVb,sistem_lama,0,Tidak Terdaftar,2026,0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,30-39
P258,Laki-laki,SMA/SMK,Pelaksana,PPPK,V,keduanya,1,Aktif,2023,1,,,,,,28.0,19.0,9.0,67.86,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,40-49
P258,Laki-laki,SMA/SMK,Pelaksana,PPPK,V,keduanya,1,Aktif,2024,1,,,,,,43.0,37.0,6.0,86.05,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,40-49
P258,Laki-laki,SMA/SMK,Pelaksana,PPPK,V,keduanya,1,Aktif,2025,1,60.0,59.0,53.0,6.5,9.9,34.0,32.0,2.0,94.12,2.0,2.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,Baik,0.0,1.0,4.0,0.0,,,,,,,Tahunan,40-49
P258,Laki-laki,SMA/SMK,Pelaksana,PPPK,V,keduanya,1,Aktif,2026,1,146.0,145.0,141.0,6.9,9.61,18.0,18.0,0.0,100.0,1.0,1.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,Baik,0.0,,,,Baik,0.0,Baik,0.0,2.0,0.0,Triwulan (terkini),40-49
P259,Laki-laki,S1/D4,PNS,Fungsional Umum,Penata Tk. I/IIId,sistem_lama,0,Tidak Terdaftar,2023,0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,50-59
P259,Laki-laki,S1/D4,PNS,Fungsional Umum,Penata Tk. I/IIId,sistem_lama,0,Tidak Terdaftar,2024,0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,60+
P259,Laki-laki,S1/D4,PNS,Fungsional Umum,Penata Tk. I/IIId,sistem_lama,0,Tidak Terdaftar,2025,0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,60+
P259,Laki-laki,S1/D4,PNS,Fungsional Umum,Penata Tk. I/IIId,sistem_lama,0,Tidak Terdaftar,2026,0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,60+
P260,Laki-laki,S2,PNS,Widyaiswara,Pembina Tk. I/IVb,sistem_lama,0,Tidak Terdaftar,2023,0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,60+
P260,Laki-laki,S2,PNS,Widyaiswara,Pembina Tk. I/IVb,sistem_lama,0,Tidak Terdaftar,2024,0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,60+
P260,Laki-laki,S2,PNS,Widyaiswara,Pembina Tk. I/IVb,sistem_lama,0,Tidak Terdaftar,2025,0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,60+
P260,Laki-laki,S2,PNS,Widyaiswara,Pembina Tk. I/IVb,sistem_lama,0,Tidak Terdaftar,2026,0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,60+
P261,Laki-laki,S3,PNS,Widyaiswara,Pembina Utama Madya/IVd,sistem_lama,0,Tidak Terdaftar,2023,0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,50-59
P261,Laki-laki,S3,PNS,Widyaiswara,Pembina Utama Madya/IVd,sistem_lama,0,Tidak Terdaftar,2024,0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,50-59
P261,Laki-laki,S3,PNS,Widyaiswara,Pembina Utama Madya/IVd,sistem_lama,0,Tidak Terdaftar,2025,0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,60+
P261,Laki-laki,S3,PNS,Widyaiswara,Pembina Utama Madya/IVd,sistem_lama,0,Tidak Terdaftar,2026,0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,60+
P262,Laki-laki,S2,PNS,Widyaiswara,Pembina Utama Muda/IVc,sistem_lama,0,Tidak Terdaftar,2023,0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,60+
P262,Laki-laki,S2,PNS,Widyaiswara,Pembina Utama Muda/IVc,sistem_lama,0,Tidak Terdaftar,2024,0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,60+
P262,Laki-laki,S2,PNS,Widyaiswara,Pembina Utama Muda/IVc,sistem_lama,0,Tidak Terdaftar,2025,0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,60+
P262,Laki-laki,S2,PNS,Widyaiswara,Pembina Utama Muda/IVc,sistem_lama,0,Tidak Terdaftar,2026,0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,60+
P263,Laki-laki,SMA/SMK,Pelaksana,PPPK,V,keduanya,1,Aktif,2023,1,,,,,,28.0,24.0,4.0,85.71,10.0,10.0,10.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,40-49
P263,Laki-laki,SMA/SMK,Pelaksana,PPPK,V,keduanya,1,Aktif,2024,1,,,,,,43.0,41.0,2.0,95.35,8.0,8.0,8.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,40-49
P263,Laki-laki,SMA/SMK,Pelaksana,PPPK,V,keduanya,1,Aktif,2025,1,45.0,44.0,41.0,7.13,9.19,34.0,25.0,9.0,73.53,13.0,13.0,13.0,4.0,4.0,4.0,0.0,,,,,,,,,,,,0.0,Baik,0.0,1.0,4.0,0.0,,,,,,,Tahunan,40-49
P263,Laki-laki,SMA/SMK,Pelaksana,PPPK,V,keduanya,1,Aktif,2026,1,133.0,131.0,127.0,7.1,9.1,18.0,18.0,0.0,100.0,9.0,9.0,,1.0,0.0,5.0,0.0,,,,,,,,,,,,0.0,Baik,0.0,,,,Baik,0.0,Baik,0.0,2.0,0.0,Triwulan (terkini),50-59
P264,Perempuan,S2,Fungsional,PNS,IV/a,keduanya,1,Aktif,2023,1,,,,,,28.0,23.0,5.0,82.14,16.0,16.0,16.0,2.0,2.0,3.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,16.0,59.26,1.0,,,,,,,,,,,,,40-49
P264,Perempuan,S2,Fungsional,PNS,IV/a,keduanya,1,Aktif,2024,1,,,,,,43.0,36.0,7.0,83.72,18.0,18.0,18.0,0.0,0.0,3.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,16.0,59.26,1.0,Sangat Baik,1.0,1.0,12.0,0.0,,,,,,,Tahunan,40-49
P264,Perempuan,S2,Fungsional,PNS,IV/a,keduanya,1,Aktif,2025,1,170.0,167.0,159.0,7.02,9.36,34.0,21.0,13.0,61.76,11.0,11.0,11.0,2.0,2.0,5.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,16.0,59.26,1.0,Sangat Baik,1.0,2.0,11.0,0.0,,,,,,,Tahunan,40-49
P264,Perempuan,S2,Fungsional,PNS,IV/a,keduanya,1,Aktif,2026,1,115.0,114.0,110.0,6.93,9.24,18.0,9.0,9.0,50.0,3.0,3.0,,3.0,3.0,8.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,16.0,59.26,1.0,Baik,0.0,,,,Baik,0.0,Baik,0.0,2.0,0.0,Triwulan (terkini),40-49
P265,Perempuan,S1,Pelaksana,PNS,III/d,keduanya,1,Aktif,2023,1,,,,,,28.0,21.0,7.0,75.0,18.0,18.0,18.0,2.0,2.0,6.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,50-59
P265,Perempuan,S1,Pelaksana,PNS,III/d,keduanya,1,Aktif,2024,1,,,,,,43.0,22.0,21.0,51.16,19.0,19.0,19.0,0.0,0.0,6.0,0.0,,,,,,,,,,,,0.0,Sangat Baik,1.0,1.0,12.0,0.0,,,,,,,Tahunan,50-59
P265,Perempuan,S1,Pelaksana,PNS,III/d,keduanya,1,Aktif,2025,1,162.0,153.0,134.0,7.22,9.86,34.0,17.0,17.0,50.0,20.0,20.0,20.0,0.0,0.0,6.0,0.0,,,,,,,,,,,,0.0,Sangat Baik,1.0,1.0,11.0,0.0,,,,,,,Tahunan,50-59
P265,Perempuan,S1,Pelaksana,PNS,III/d,keduanya,1,Aktif,2026,1,109.0,106.0,97.0,6.9,10.35,18.0,15.0,3.0,83.33,12.0,12.0,,0.0,0.0,6.0,0.0,,,,,,,,,,,,0.0,Sangat Baik,1.0,,,,Sangat Baik,1.0,Sangat Baik,1.0,2.0,1.0,Triwulan (terkini),50-59
P266,Laki-laki,SMA/Sederajat,PNS,Fungsional Umum,Penata Muda Tk. I/IIIb,sistem_lama,0,Tidak Terdaftar,2023,0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,50-59
P266,Laki-laki,SMA/Sederajat,PNS,Fungsional Umum,Penata Muda Tk. I/IIIb,sistem_lama,0,Tidak Terdaftar,2024,0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,60+
P266,Laki-laki,SMA/Sederajat,PNS,Fungsional Umum,Penata Muda Tk. I/IIIb,sistem_lama,0,Tidak Terdaftar,2025,0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,60+
P266,Laki-laki,SMA/Sederajat,PNS,Fungsional Umum,Penata Muda Tk. I/IIIb,sistem_lama,0,Tidak Terdaftar,2026,0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,60+
P267,Laki-laki,S2,Fungsional,PPPK,X,keduanya,1,Aktif,2023,0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,14.0,51.85,1.0,,,,,,,,,,,,,30-39
P267,Laki-laki,S2,Fungsional,PPPK,X,keduanya,1,Aktif,2024,1,,,,,,23.0,22.0,1.0,95.65,3.0,3.0,3.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,14.0,51.85,1.0,Baik,0.0,1.0,9.0,0.0,,,,,,,Tahunan,40-49
P267,Laki-laki,S2,Fungsional,PPPK,X,keduanya,1,Aktif,2025,1,183.0,182.0,174.0,7.2,9.85,34.0,31.0,3.0,91.18,8.0,8.0,8.0,2.0,2.0,4.0,0.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,14.0,51.85,1.0,Baik,0.0,1.0,11.0,0.0,,,,,,,Tahunan,40-49
P267,Laki-laki,S2,Fungsional,PPPK,X,keduanya,1,Aktif,2026,1,126.0,126.0,122.0,7.21,9.67,18.0,15.0,3.0,83.33,5.0,5.0,,0.0,0.0,4.0,0.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,14.0,51.85,1.0,Baik,0.0,,,,Baik,0.0,Baik,0.0,2.0,0.0,Triwulan (terkini),40-49
P268,Perempuan,SMA/SMK,Pelaksana,PPPK,V,keduanya,1,Aktif,2023,1,,,,,,28.0,27.0,1.0,96.43,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,<30
P268,Perempuan,SMA/SMK,Pelaksana,PPPK,V,keduanya,1,Aktif,2024,1,,,,,,43.0,41.0,2.0,95.35,3.0,3.0,3.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,<30
P268,Perempuan,SMA/SMK,Pelaksana,PPPK,V,keduanya,1,Aktif,2025,1,55.0,54.0,51.0,6.77,9.99,34.0,32.0,2.0,94.12,2.0,2.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,Baik,0.0,1.0,4.0,0.0,,,,,,,Tahunan,<30
P268,Perempuan,SMA/SMK,Pelaksana,PPPK,V,keduanya,1,Aktif,2026,1,138.0,137.0,135.0,7.05,9.17,18.0,17.0,1.0,94.44,1.0,1.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,Baik,0.0,,,,Baik,0.0,Baik,0.0,2.0,0.0,Triwulan (terkini),<30
P269,Laki-laki,S2,PNS,Widyaiswara,Pembina Tk. I/IVb,sistem_lama,0,Tidak Terdaftar,2023,0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,60+
P269,Laki-laki,S2,PNS,Widyaiswara,Pembina Tk. I/IVb,sistem_lama,0,Tidak Terdaftar,2024,0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,60+
P269,Laki-laki,S2,PNS,Widyaiswara,Pembina Tk. I/IVb,sistem_lama,0,Tidak Terdaftar,2025,0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,60+
P269,Laki-laki,S2,PNS,Widyaiswara,Pembina Tk. I/IVb,sistem_lama,0,Tidak Terdaftar,2026,0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,60+
P270,Laki-laki,S1,Pelaksana,PNS,III/d,keduanya,1,Aktif,2023,1,,,,,,28.0,23.0,5.0,82.14,9.0,9.0,9.0,1.0,1.0,3.0,0.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,23.0,85.19,1.0,,,,,,,,,,,,,50-59
P270,Laki-laki,S1,Pelaksana,PNS,III/d,keduanya,1,Aktif,2024,1,,,,,,43.0,37.0,6.0,86.05,8.0,8.0,8.0,0.0,0.0,3.0,0.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,23.0,85.19,1.0,Baik,0.0,1.0,12.0,0.0,,,,,,,Tahunan,50-59
P270,Laki-laki,S1,Pelaksana,PNS,III/d,keduanya,1,Aktif,2025,1,202.0,195.0,190.0,7.7,8.97,34.0,16.0,18.0,47.06,4.0,4.0,4.0,0.0,0.0,3.0,0.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,23.0,85.19,1.0,Sangat Baik,1.0,1.0,11.0,0.0,,,,,,,Tahunan,50-59
P270,Laki-laki,S1,Pelaksana,PNS,III/d,keduanya,1,Aktif,2026,1,139.0,137.0,135.0,7.43,9.16,18.0,17.0,1.0,94.44,3.0,3.0,,0.0,0.0,3.0,0.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,23.0,85.19,1.0,Baik,0.0,,,,Baik,0.0,Baik,0.0,2.0,0.0,Triwulan (terkini),50-59
P271,Perempuan,S2,PNS,Fungsional Umum,Penata/IIIc,sistem_lama,0,Tidak Terdaftar,2023,0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,40-49
P271,Perempuan,S2,PNS,Fungsional Umum,Penata/IIIc,sistem_lama,0,Tidak Terdaftar,2024,0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,40-49
P271,Perempuan,S2,PNS,Fungsional Umum,Penata/IIIc,sistem_lama,0,Tidak Terdaftar,2025,0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,40-49
P271,Perempuan,S2,PNS,Fungsional Umum,Penata/IIIc,sistem_lama,0,Tidak Terdaftar,2026,0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,40-49
P272,Laki-laki,D3,Pelaksana,PNS,III/a,keduanya,1,Aktif,2023,1,,,,,,28.0,11.0,17.0,39.29,8.0,8.0,8.0,1.0,1.0,2.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,15.0,55.56,1.0,,,,,,,,,,,,,40-49
P272,Laki-laki,D3,Pelaksana,PNS,III/a,keduanya,1,Aktif,2024,1,,,,,,43.0,21.0,22.0,48.84,12.0,12.0,12.0,1.0,1.0,3.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,15.0,55.56,1.0,Baik,0.0,2.0,10.0,1.0,,,,,,,Tahunan,40-49
P272,Laki-laki,D3,Pelaksana,PNS,III/a,keduanya,1,Aktif,2025,1,202.0,190.0,172.0,7.11,10.48,34.0,16.0,18.0,47.06,6.0,6.0,6.0,0.0,0.0,3.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,15.0,55.56,1.0,Baik,0.0,1.0,11.0,0.0,,,,,,,Tahunan,50-59
P272,Laki-laki,D3,Pelaksana,PNS,III/a,keduanya,1,Aktif,2026,1,135.0,134.0,128.0,6.69,10.47,18.0,2.0,16.0,11.11,4.0,4.0,,0.0,0.0,3.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,15.0,55.56,1.0,Baik,0.0,,,,Baik,0.0,Baik,0.0,2.0,0.0,Triwulan (terkini),50-59
P273,Laki-laki,SMA/Sederajat,PPNPN,PPNPN,-,sistem_lama,0,Tidak Terdaftar,2023,1,,,,,,28.0,25.0,3.0,89.29,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,40-49
P273,Laki-laki,SMA/Sederajat,PPNPN,PPNPN,-,sistem_lama,0,Tidak Terdaftar,2024,1,,,,,,43.0,40.0,3.0,93.02,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,50-59
